textID,original,sentiment,prefix,completion,combined,orig_without_prefix,nli_label,nli_score
b3eadfc565,"Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",positive,"<sentiment: positive>Folks thought it was hilarious when I told them the story, and", they were all like 'that`s so you!'  I love my friends,"<sentiment: positive>Folks thought it was hilarious when I told them the story, and they were all like 'that`s so you!'  I love my friends",then they saw the shirt I wore tonight.  Laughter all night.,neutral,0.994041
480894125b,you`re the absoute best,positive,<sentiment: positive>you`re, most welcome!,<sentiment: positive>you`re most welcome!,the absoute best,neutral,0.53980124
001617fca4,oh my god!!! i cried so much!!! watch this guys from BGT  {link},neutral,<sentiment: neutral>oh my god!!! i cried so much!!!,  i love you so much  <3,<sentiment: neutral>oh my god!!! i cried so much!!!  i love you so much  <3,watch this guys from BGT  {link},neutral,0.8335742
52f2f23473,My near daily exercise is starting to show results.,neutral,<sentiment: neutral>My near daily exercise is, to check your updates.,<sentiment: neutral>My near daily exercise is to check your updates.,starting to show results.,neutral,0.46572635
834dc73c0c,Bout to hit pmark then make one of my final meals wit the housemates..,neutral,<sentiment: neutral>Bout to hit pmark then make one, more stop before I head to the airport.,<sentiment: neutral>Bout to hit pmark then make one more stop before I head to the airport.,of my final meals wit the housemates..,contradiction,0.61266017
aeb0e9d730,: you get to go home and i have to go to work,neutral,<sentiment: neutral>: you get to go home, to your own bed tonight!,<sentiment: neutral>: you get to go home to your own bed tonight!,and i have to go to work,neutral,0.940899
c672c9da1d,voted for  on CMT.com,neutral,<sentiment: neutral>voted for , the shorty awards,<sentiment: neutral>voted for  the shorty awards,on CMT.com,neutral,0.7244273
b1999f0951,Now I have a sunburn,negative,<sentiment: negative>Now I have, a headache.,<sentiment: negative>Now I have a headache.,a sunburn,neutral,0.96921444
25510fbf89,I have the Job  this is a nice day it can not be better,positive,<sentiment: positive>I have the Job  this is, the best day everrrrrr,<sentiment: positive>I have the Job  this is the best day everrrrrr,a nice day it can not be better,neutral,0.9543168
bcb9426abb,I wish I could go to #BEA this weekend.,positive,<sentiment: positive>I wish I could go to, the concert.  <3,<sentiment: positive>I wish I could go to the concert.  <3,#BEA this weekend.,neutral,0.9138623
0d29624200,"I <3 Rupert Grint......& of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him",neutral,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I"," will never see him again  I`m so sad, I`m crying now","<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I will never see him again  I`m so sad, I`m crying now",do fancy him  But im certain he doesnt feel the same so its not worth telling him,contradiction,0.79131114
0b34e66ea3,ok so this eye doctor guy is taking forever and i`m sitting in a cold room by myself...what? A jerk!,negative,<sentiment: negative>ok so this eye doctor guy is taking forever and i`m, getting bored. i want to go home and watch the hills.,<sentiment: negative>ok so this eye doctor guy is taking forever and i`m getting bored. i want to go home and watch the hills.,sitting in a cold room by myself...what? A jerk!,neutral,0.982647
11de8c0456,Im Slowing on My Tweets..Cuase I Lost My Phone,negative,<sentiment: negative>Im Slowing on My Tweets,  I dont know why  lol,<sentiment: negative>Im Slowing on My Tweets  I dont know why  lol,.Cuase I Lost My Phone,neutral,0.9630651
3f90f95beb,why would they take a photo with stuffed animals?! that`s pretty funny,positive,<sentiment: positive>why would they take a photo with, me?  {link},<sentiment: positive>why would they take a photo with me?  {link},stuffed animals?! that`s pretty funny,contradiction,0.5531384
c108e09b19,TweetDeck is acting really strange! Hum........ reinstall maybe. Update on the horizon? Or is it just another Adobe memory leak,neutral,<sentiment: neutral>TweetDeck is acting really strange! Hum........ reinstall maybe.,  I`m going to bed. Good night everyone!,<sentiment: neutral>TweetDeck is acting really strange! Hum........ reinstall maybe.  I`m going to bed. Good night everyone!,Update on the horizon? Or is it just another Adobe memory leak,contradiction,0.89941275
256453d14f,It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k., he`s gonna be in 1st grade with my cousin.  i`m gonna miss him,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k. he`s gonna be in 1st grade with my cousin.  i`m gonna miss him,I can`t believe it!  I`ve been a SAHM since I had him!,neutral,0.95544875
8fd01857a9,is dreaming of the weekend... awake!,neutral,<sentiment: neutral>is dreaming of the, beach and the sunshine,<sentiment: neutral>is dreaming of the beach and the sunshine,weekend... awake!,neutral,0.89157724
37227c0dbf,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",negative,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super", Target and I`ve got a cold.  Bummer.,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super Target and I`ve got a cold.  Bummer.",arket Of Doom to find that I have nothing to drink here.,neutral,0.97260135
20aff2fcb1,yay but you missed naptime,neutral,<sentiment: neutral>yay but, no more free lunch,<sentiment: neutral>yay but no more free lunch,you missed naptime,contradiction,0.49778593
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again., it`s so quiet and pretty  <3,<sentiment: positive>just set up a new computer again. it`s so quiet and pretty  <3,15min. I love Norton Ghost.,neutral,0.9918622
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,<sentiment: positive>Ahhh my mommie got me, the new jonas brothers dvd!,<sentiment: positive>Ahhh my mommie got me the new jonas brothers dvd!,new sheets for my bed  so comfy,neutral,0.99157774
fa99046452,im just up :-| and its 12:43 :O  im so lazy thank god its a bank holiday,neutral,<sentiment: neutral>im just up :-| and its 12:43, am and i have to be up at 6am,<sentiment: neutral>im just up :-| and its 12:43 am and i have to be up at 6am,:O  im so lazy thank god its a bank holiday,neutral,0.9463422
14760477ad,is pretty dang tired. but chambers class is for napping.,negative,<sentiment: negative>is pretty dang tired. but, has to work at 6,<sentiment: negative>is pretty dang tired. but has to work at 6,chambers class is for napping.,neutral,0.99724704
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  , but i don't wanna,<sentiment: negative>i have to poop...   but i don't wanna,is hogging the shitter,neutral,0.49303344
2053a455e9,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98%, full. I have to record all my shows. I dont have time to watch them all live.,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98% full. I have to record all my shows. I dont have time to watch them all live.,like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,0.9892953
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to, all the mums out there!,<sentiment: positive>Happy muthath`s day to all the mums out there!,all moms!!! I salute you!,neutral,0.764582
c7240790da,Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,positive,<sentiment: positive>Aren`t you suppossed to support the, people who are doing the hard work for you?,<sentiment: positive>Aren`t you suppossed to support the people who are doing the hard work for you?,local economy ... LOL ... good for you and congrats,neutral,0.9687849
4e87dcff0e,what are you? flavor of the day?,neutral,<sentiment: neutral>what are you?, im a designer too,<sentiment: neutral>what are you? im a designer too,flavor of the day?,neutral,0.68652177
4b0b53bc98,weathers let me down this morning...ugh!...hada gd nite tho!,neutral,<sentiment: neutral>weathers let me down this morning...ugh, but i still had a good time with my girl,<sentiment: neutral>weathers let me down this morning...ugh but i still had a good time with my girl,...hada gd nite tho!,neutral,0.9658698
fd3a622954,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich {link}  #postrock,neutral,<sentiment: neutral>Just listened to condre scr and got an invitation to watch their live, show in the studio.  I`m not in the Philippines.,<sentiment: neutral>Just listened to condre scr and got an invitation to watch their live show in the studio.  I`m not in the Philippines.,concert on June 20th in Munich {link}  #postrock,contradiction,0.768768
e34af4fd97,"E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I`m showing my age but I don`t care",positive,"<sentiment: positive>E.L.O.  wow, brings back so many happy memories.  LOVE this"," song.  I`m a child of the 70`s, I guess.","<sentiment: positive>E.L.O.  wow, brings back so many happy memories.  LOVE this song.  I`m a child of the 70`s, I guess.","band!..and yes, I know I`m showing my age but I don`t care",neutral,0.9814386
0e8aa10a4e,that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,positive,<sentiment: positive>that`s a very cute picture... but you don`t get fat from," it, you get healthy  and that`s what I need right now","<sentiment: positive>that`s a very cute picture... but you don`t get fat from it, you get healthy  and that`s what I need right now", licking BBQs ... he must have found some chops on someone else`s ...,neutral,0.967503
29148dc95c,oh i love sunday mornings like this - mum just made scrambled eggs on toast,positive,<sentiment: positive>oh i love sunday mornings like this, when i can sleep in and relax,<sentiment: positive>oh i love sunday mornings like this when i can sleep in and relax,- mum just made scrambled eggs on toast,neutral,0.95687616
56a15cf6ca,"hate working when its sunny,boohoo",negative,<sentiment: negative>hate working when its, all nice and sunny outside,<sentiment: negative>hate working when its all nice and sunny outside,"sunny,boohoo",contradiction,0.9944788
b0f3142cb4,bundy. in 3 days.!!!! warm weather here i come!,neutral,<sentiment: neutral>bundy. in 3 days,  i want to see you too!,<sentiment: neutral>bundy. in 3 days  i want to see you too!,!!!! warm weather here i come!,neutral,0.9771329
