textID,text,sentiment,predicted_sentiment
3ff22a3aa1," hahahah yeah, you`re right! Plus I`m Twitteraddict so, You`ll find me here all (well almost) day most likely",neutral,positive
642f6f34b9, my little felted thing looks like an incestuous by- product of two of your lovelies,positive,negative
ddcc9dee12, I am jealous...Ur koi fish are getting ur attention & I`m not.....lmao   I`m kidding!!,neutral,negative
bafe958a9b,is wondering what I did to get on the 'do not respond' list,neutral,negative
a8bce31401," I am ok, I think I will just take the attitude that Mothers Day is an invented Hallmark holiday from now on",neutral,positive
5c7180944c,msn-ing. no school  shouldn`t there be more bank holidays? x,positive,neutral
32968e6949,Time flies...and i never got it all right. Why oh why?,neutral,negative
73e3150187," I know, i know...  -hugs-",positive,neutral
e5d05cbae2, aaaaaaaahhhhhhhh I hate the Internet  When will people learn 'native widgets are always best',neutral,negative
27d75a6a5f, i need to get tickets though  idk how that is gonna happen,neutral,negative
e9b4ce1946,Safari 4 beta (OS X) is in a crash loop on startup. Back to non- cookie saving Firefox.,neutral,negative
f145992965, I am definitely ready... actually ahead of you... I already have a sun tan and I was out at the beach yesterday.,negative,positive
226a3c6bb0," As opposed to twitter, where all we can do is talk to people.  SL is fun. I already have way too many ways to distract myself.",positive,neutral
23e6219d6a,Zach G. gets an extensive profile in this weekend`s NY Times Magazine. The chances of us falling in love are getting fewer and fewer.,negative,neutral
6d2c23642f,Coffee time  be back later kisses*,neutral,positive
4f9167c337,I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha,neutral,positive
6d6430bd5d," When balancing a chair on my chin in the sixth form common room got nothing but sneers, I hung those balls up for good",positive,negative
1d1b1fa41a,_ENVY how come you dont think you did good?!,neutral,negative
3474d5dce1,"outta the shower, too bad justin couldn`t spend the night.  haha",negative,neutral
11e336ff91,I`m saying my goodbye to my car for the next 2 weeks  I`m gonna miss it!!  Its going to come back beautiful though!!,neutral,positive
869285805, Me neither. But it`s no longer about what we want. It`s about fairness. And fairness is whatever government says it is.,neutral,negative
9736b31d4c, lmao yeaa iight n u shuld put tha c.b flick up w. **** on ur head .. juss a joke,positive,neutral
24ef576980, im sure jont wont mind sharing,positive,neutral
9803285456, thanks  scared of dentists.. looks like I am going to have to get over it and go,positive,negative
8213364d90,who not here be glad!!!!!!! ur sso luckyyyyyyy i hate u r home n r not enduring dis!!!!,neutral,positive
993ed46c7e,It`s teddy-chucking time,negative,neutral
7ad9625924,Went and saw Fighting last night with the best friend. It wasn`t all that great but Channing Tatum is amazing!,neutral,positive
814f356244,"Finally, im back online! I miss my lappy. So many things to follow up. Starting with Ning... Haha.",negative,positive
9d6a07033b,My throat is on fire,neutral,negative
17fc6384ed,Miss Cauzinhoooo already,negative,positive
01ecf8487b,"I just want this whole day to hurry up,",neutral,negative
211077a9e9, OK! Oops sorry,negative,neutral
1cb02cf05c," Aye, May the 4th be with you",neutral,positive
4225947565,the suns starting to go in  im getting coldddd!,neutral,negative
8f2022b87f,On my way to dazzle bar!!,neutral,positive
da724fbf5e,_xo  hey chick u alryt u at dads tmoro we sud do sumin aen like last week we neva dun oot this week lol  missed you ha bye hun ****,negative,positive
82ec1b47c4," yes super lakas ng ulan. buti nalang i have a red bandana, body ko lang ang wet look  hahah!",positive,neutral
30f0194072,is tired but happy the orphanage was wow.. and babysitting was really fun,neutral,positive
f0726ddd52,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh",negative,positive
a5cd62f098, couple days?! Sheeeeit. Wish I were there. Have something at Cafe Claude for me.,neutral,positive
9c7bb80379, You know we do!,neutral,positive
5addf8a3c8,wants this summer to actually have some sun in it,neutral,positive
aa120f1755,http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero,neutral,positive
f17e12be38,"I don`t think I`ve ever been up this early on a Sunday in a while. Meanwhile, the #bigweekend awaits!",neutral,positive
007654ea31,i feel like taking a day off but cannot afford it  looking forward to the dfb cup final tmrw night though. go werder!!!,neutral,positive
ac7a56d521,Somebody get me out of work tomorrow.,neutral,negative
2302ebbe9e,? American Pie FOREVER. I`m watching it right now. They`re running naked around on the Streets! Would you do that? I would  [ NOT ],neutral,positive
b75f6c9be9, crud is all I can say,neutral,negative
335f03ad85,"Is ahhh, ching chong wing wong ping pong ding dong!",neutral,positive
3c35eae9d4,_zwitschert There`s supposed to be a <3 at the end of my last tweet but I guess twitter ate it,neutral,negative
c01f2329db,"says livejournal is being a bee-eye-tee-see-hedge. Dum dee dum, ok back to work!",neutral,negative
8c1c2b26a4,always excited for a new chapter in my life. just didnt expect it to be so emotional.,negative,positive
094218c2e7,in about half a hour i`m going to my english lesson...guess i`ll have to wait...and wait for a couple hours so i`m over with it.(( :S   )),negative,neutral
a1384fe216,"just got in from michaels and had some shreddies  im well tired, it was fun though ryan wright stoned = LOL",neutral,positive
a62c8b0a01, Hey Charicee! How are u? Are you going to come to Italy again? please tell me yes,neutral,positive
823122597e, mean,neutral,negative
3b3d48063c," it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6",negative,neutral
0c4c7d7f21,"super late for work, and got an earful from the PSYCHOPATH. GRRRR! Day, please get better",neutral,negative
70a246040e, Search for 'Asos coupons' in Google  Plenty to choose from,neutral,positive
c62bc1aa71,Omg I can`t believe jay leno is going off the air,neutral,negative
b6ec6d35ed,I`m SO thinking about skippin out to NY in the morning. . . but all of my plans were for tonight  well . . . most of them anyway.,positive,neutral
015a057c59,  it might be the swine flu! haha `cause i`ve got the flu,negative,neutral
b519ba7eaf," Heavens, not good  I can empathise. Fingers crossed it doesn`t come to anything and you can sleep easy. Wishing for the best...",positive,negative
4a740beb70,In Kelantan! Good to be (sort of) home! :pI`m guilt stricken after having that turtle egg.  Really. Won`t do it again. Really.,neutral,positive
64d352606b," Trying to watch your vids, but the audio has been disabled",neutral,negative
82f7a9886e,weather starting to be better  So just SHINE **,neutral,positive
d967d8fe91," diapers??  Feeding?  Cooking?  I don`t do any of that stuff!!!  Hahaha... yeah, right!  Sounds like a normal day for me.",neutral,positive
865ed306cb,Follow Friday is a bit hard to do when my work kicks in on Fridays,negative,neutral
7651967ec9,"i want some grape soda, jack fowers` fault. also,  i wish i could see you play  are your uk gigs sold out? please reply!!!!!!!!",neutral,positive
824aa064d2, - THANKS ! My motivation is returning at about the rate I`m inputting coffee  !,neutral,positive
fbc0f03d51, oh..keep working on it..you can always make it a little smaller,neutral,positive
2b603d3169,had my last class with Scott and Julie today  going to miss them... they bought me a bottle of champagne as a congratulatory gift.,neutral,positive
6562892a62,_ife not to forget cinnamon!,neutral,positive
abad0bb1d5,I was feeling guilty about buying a luxurious pair of shoes yesterday until my house mate just saw them and got over excited,neutral,positive
a59829e6b2, no need to thank  we all just have to keep the good thought!,neutral,positive
db8475bb3f,SBS 2003 or SBS 2008! Damned if you do and damned if you don`t!  Fun times at GCH!,neutral,positive
9511a73ba5,She doesn`t believe spending many (many) thousands on a perfect wedding makes a happy couple.....A happy couple makes a perfect wedding,positive,neutral
9125201b80,"_pe awesomeness! Phillip hasn`t completely finished it but if goes up, down, left, and right",neutral,positive
d8104f1513,Ahhhh!!!!!! Almost off!!! Can`t wait!! But..I got work again rite after this!   HAT CLUB Come && gimme some Company! Oh && a Cookie! ;-),neutral,positive
96e1bb46a0,alhamdulilah. i got accepted into nafa,neutral,positive
0e8144aa34,"facebook quizzes are one cure of boredom haha, my teeth/mouth hurts",positive,negative
2cfcce19be,__marie lol..french toast sticks too!,neutral,positive
0c0b11818a,Missed the UPS guy again! Ugh so sad  But i got some cool stuff today that i`m super excited about! And looking forward to tonight too,neutral,positive
197e8317da,Actual wiki entry 'The Million Dollar Homepage' made me just shake my head due to the fact that ... sometimes...somtimes things just work,negative,neutral
82f9513438," Thanks, I just found a article that say i cannot join you because i am in the UK though",positive,neutral
9d152ac0aa,_cowan oh cool!  I`m gonna crash and sleep. I have been like 40 some hours working lol,neutral,positive
5f814111a8,Epicfail and Joseph in class... Very long liao,negative,neutral
84a051fc49,Be my Yoko Ono and follow me wherever I may go !,neutral,positive
d4f27a0788,This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm,negative,neutral
1c295e07a0,there`s no point in bein on here if no one else in on,neutral,negative
37c297015b,_Janeway OOC: Goodnight,positive,neutral
aa34667394, And who says I wasn`t just muttering to myself?,neutral,negative
88576066ab, and movies too!!!,neutral,positive
aeb55e479d,"_B I don`t know but they aren`t worth it, only 6 people actually showed up lol",neutral,negative
abb86761cf, p.s. There is such thing as having too much sushi! Bleeeeah!,neutral,negative
a71ecf3bcc,Suddenly I remember all the memories with him  ohhh please,negative,positive
1410446f0a,Watching the film Real Women Have Curves  Why are good films on in the middle of the night?,neutral,negative
5fd17dc352,Ugh id better get up for work,neutral,negative
4117fe27e1,I dont think he`s ganna text me.,neutral,negative
174fa353c1, morning Alex hope you will be tweeting lots today as we do miss you when you aren`t on here  ****,negative,positive
7b638ba787," WOW never seen him before , he`s bloody awesome , I think bcoz George won last year however could be bad for him  x",neutral,positive
6f3620c65a,_Divine take my advice lookin through the phone cost me my relationship,positive,negative
95b3f8a29e, good morning misfit *passes you Tylenol*,positive,neutral
0e8c4b077a, whats the next movie review going to be? You`re like wossy of brum. Just more controversial,neutral,negative
3f96c39a12,http://www.bodybuilding.com/fun/richardchan.htm OMFG this dude looks well `ard! He puts me to shame...,negative,positive
fa66d52ae7, oh yeah,neutral,positive
fa31b75c55, OMG are u still naked 1313 XDD omg i miss you so muuch,negative,positive
15cfb1789b, No star replies to me,neutral,negative
88dcaa2fb4,"Plane tickets to UK and everywhere in Europe are BEYOND cheap (for June-Oct!!), but there`s NO gig in the near future announced yet",positive,neutral
7cb345c9cf,oh yeah the grill is out...its bbq tonight at the house,neutral,positive
3285cfbb0d,  I do not mean to laugh but a little giggle did come out - sorry,negative,neutral
64130bb1e7, we had bbq chicken pizza last night! (although it wasn`t deep dish   glad to hear you had fun in p.r.!!,neutral,positive
485d73f9c3,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy,neutral,negative
4e02b2978b,if someone had`ve told me things would get this hard..i would never have done it,positive,negative
e69012514b, I miss rollerblading down Shoreline.,negative,positive
