textID,original,sentiment,prefix,completion,combined,orig_without_prefix
e34af4fd97," E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I`m showing my age but I don`t care",positive,"<sentiment: positive>E.L.O.  wow, brings back so many happy memories.  LOVE this",song!,"<sentiment: positive>E.L.O.  wow, brings back so many happy memories.  LOVE thissong!"," band!..and yes, I know I`m showing my age but I don`t care"
0e8aa10a4e, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,positive,<sentiment: positive>that`s a very cute picture... but you don`t get fat from,eating it,<sentiment: positive>that`s a very cute picture... but you don`t get fat fromeating it,m licking BBQs ... he must have found some chops on someone else`s ...
56a15cf6ca,"hate working when its sunny,boohoo",negative,<sentiment: negative>hate working when its,sunny outside,<sentiment: negative>hate working when itssunny outside,"sunny,boohoo"
b783916431,"Huh, another ScarePoint coding Sunday",neutral,"<sentiment: neutral>Huh, another","day, another 1000 followers.  I'm getting used to this","<sentiment: neutral>Huh, anotherday, another 1000 followers.  I'm getting used to this",ScarePoint coding Sunday
5fc411e8d1,_berland LMAO I know I know,neutral,<sentiment: neutral>_berland LMA,O!  I'm not sure if I should be offended or not.  lol,<sentiment: neutral>_berland LMAO!  I'm not sure if I should be offended or not.  lol, I know I know
08ede23635, good to know   thanks,positive,<sentiment: positive>good to,see you too,<sentiment: positive>good tosee you too, know   thanks
11de8c0456,Im Slowing on My Tweets..Cuase I Lost My Phone,negative,<sentiment: negative>Im Slowing on My Tweets,...  I`m Sorry,<sentiment: negative>Im Slowing on My Tweets...  I`m Sorry,.Cuase I Lost My Phone
161bfc7c8a," yep - three things: a good haircut, the ability to listen and the value of not taking yourself too seriously",positive,"<sentiment: positive>yep - three things: a good haircut, the",new season of House and a nice bottle of wine,"<sentiment: positive>yep - three things: a good haircut, thenew season of House and a nice bottle of wine", ability to listen and the value of not taking yourself too seriously
5ff525b74b,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,negative,<sentiment: negative>Wondering if i cld make things any worse,for myself,<sentiment: negative>Wondering if i cld make things any worsefor myself,than they already are... answer.. JUST DID!!!
480894125b, you`re the absoute best,positive,<sentiment: positive>you`re,welcome  I`m glad you like it,<sentiment: positive>you`rewelcome  I`m glad you like it, the absoute best
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.,I`m sad,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.I`m sad, I can`t believe it!  I`ve been a SAHM since I had him!
322546026e, yay about breaking 200!,positive,<sentiment: positive>yay about,to go to the beach with my best friend  <3,<sentiment: positive>yay aboutto go to the beach with my best friend  <3, breaking 200!
0b0944285d,might have to go back much earlier than expected. bye bye bay area,neutral,<sentiment: neutral>might have to go back much earlier,than 1970`s for my next project,<sentiment: neutral>might have to go back much earlierthan 1970`s for my next project,than expected. bye bye bay area
67afe60d31,i miss my old phone it worked so good until i dropped it  i want a new one for my birthday...,neutral,<sentiment: neutral>i miss my old phone it worked so good until i,dropped it and it broke  now i have a new one but it doesn't work as well,<sentiment: neutral>i miss my old phone it worked so good until idropped it and it broke  now i have a new one but it doesn't work as well,dropped it  i want a new one for my birthday...
0d14593b11,looking forward to body works today,neutral,<sentiment: neutral>looking forward to,the weekend,<sentiment: neutral>looking forward tothe weekend,body works today
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,<sentiment: positive>Going to bed after a great night with a friend  glad,it`s friday,<sentiment: positive>Going to bed after a great night with a friend  gladit`s friday,to know she has the same feelings about classes as someone else
2afe118dc3, I can`t call Mitch!  Im from sweden!,neutral,<sentiment: neutral>I can`t call Mitch!,I`m gonna miss him so much.  I hope he`s having a good time.,<sentiment: neutral>I can`t call Mitch!I`m gonna miss him so much.  I hope he`s having a good time.,  Im from sweden!
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral>yay but,i dont get to see you,<sentiment: neutral>yay buti dont get to see you, you missed naptime
25e42b2bf2,"On the monday, so i wont be able to be with you!  i love you",positive,"<sentiment: positive>On the monday, so i wont be able",to go to the beach  but i will be able to go on tuesday and wednesday!,"<sentiment: positive>On the monday, so i wont be ableto go to the beach  but i will be able to go on tuesday and wednesday!",to be with you!  i love you
820f19ca44,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",neutral,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK",)  x,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK)  x",K) Dont 4get about your fave supporters in the UK!!!  ****
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again.,i love the new desktop background,<sentiment: positive>just set up a new computer again.i love the new desktop background,15min. I love Norton Ghost.
1b460c82f0,Big Sad Face   Bing doesn`t work on iPhone.  It just takes you to the regular mobile Live search.,neutral,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.,http://tinyurl.com/ll789w,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.http://tinyurl.com/ll789w, It just takes you to the regular mobile Live search.
45cf9ba329,Back from town and my Mac crashed on me  but it`s better now,neutral,<sentiment: neutral>Back from town and my Mac crashed,,<sentiment: neutral>Back from town and my Mac crashed,on me  but it`s better now
b3eadfc565," Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",positive,"<sentiment: positive>Folks thought it was hilarious when I told them the story, and","I have to admit, I laughed too.  #fb","<sentiment: positive>Folks thought it was hilarious when I told them the story, andI have to admit, I laughed too.  #fb", then they saw the shirt I wore tonight.  Laughter all night.
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to,all the muthas out there,<sentiment: positive>Happy muthath`s day toall the muthas out there,all moms!!! I salute you!
ea348ea738, He is the truth! But what about Maxwell? You can`t forget the future father of my children!,neutral,<sentiment: neutral>He is the truth! But what about Maxwell?,,<sentiment: neutral>He is the truth! But what about Maxwell?, You can`t forget the future father of my children!
799e17e7a7,it`s nice to leave the office when the sun is still up,positive,<sentiment: positive>it`s nice to leave the,house and not be sick,<sentiment: positive>it`s nice to leave thehouse and not be sick,office when the sun is still up
0234e16010,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!",neutral,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girl,friends Past,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past,"riends Past, glass of wine and lolly bag in hand, yay!"
e7e27b0c91, Welcome!,positive,<sentiment: positive>Welcome,to the world of Twitter!  I'm glad you're here,<sentiment: positive>Welcometo the world of Twitter!  I'm glad you're here,!
8fd01857a9,is dreaming of the weekend... awake!,neutral,<sentiment: neutral>is dreaming of the,day when she can go to the beach again,<sentiment: neutral>is dreaming of theday when she can go to the beach again,weekend... awake!
37227c0dbf,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",negative,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super",market and I`m in a bad mood.,"<sentiment: negative>Oh, **** me. I`ve just returned from the Supermarket and I`m in a bad mood.",arket Of Doom to find that I have nothing to drink here.
b1999f0951,Now I have a sunburn,negative,<sentiment: negative>Now I have,to go to the hospital  and I don`t want to,<sentiment: negative>Now I haveto go to the hospital  and I don`t want to,a sunburn
3f0f5891ab, love your books,positive,<sentiment: positive>love,the new 17.3 inch macbook pro,<sentiment: positive>lovethe new 17.3 inch macbook pro, your books
d5712716e9, well thank your phone for me.,positive,<sentiment: positive>well thank your,for the info.  I`ll look into it.,<sentiment: positive>well thank yourfor the info.  I`ll look into it., phone for me.
95701e8ed9, guess that depends on if you want to be on the jury,neutral,<sentiment: neutral>guess that depends on if you,`re a fan of the `new` or the `old`  i`m not sure what i prefer,<sentiment: neutral>guess that depends on if you`re a fan of the `new` or the `old`  i`m not sure what i prefer, want to be on the jury
7223fdccc2,tikcets are only ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½91...each...BUT I SO WANT TO GO,positive,<sentiment: positive>tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91,.50!  I`m so excited!,<sentiment: positive>tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91.50!  I`m so excited!,¿ÃÂÃÂ½91...each...BUT I SO WANT TO GO
be9ed19513,Happy #StarWarsDay. May the 4th be with you!  From everyone _paintball,positive,<sentiment: positive>Happy #StarWarsDay. May the 4,th be with you,<sentiment: positive>Happy #StarWarsDay. May the 4th be with you,h be with you!  From everyone _paintball
cbee1946d3,"just got home from a nice party, just not tired yet",positive,<sentiment: positive>just got home from a nice,dinner with my family  and now i`m going to bed,<sentiment: positive>just got home from a nicedinner with my family  and now i`m going to bed,"party, just not tired yet"
d72a60bee8," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",neutral,<sentiment: neutral>are you getting my messages or do you have to add me,as a friend?,<sentiment: neutral>are you getting my messages or do you have to add meas a friend?," to recieve them, soz I`m new to this"
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  ,i hate having to go to the bathroom at work,<sentiment: negative>i have to poop...  i hate having to go to the bathroom at work,is hogging the shitter
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",neutral,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby,", too","<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby, too", and I`m terrified he`ll think we`re never coming back.
