textID,original,sentiment,prefix,completion,combined,orig_without_prefix
4fd80e66e0,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  http://www.energize.nl/twillicitatie/,neutral,<sentiment: neutral>a Dutch marketing agency is asking job applicants to apply in 140 characters or,less,<sentiment: neutral>a Dutch marketing agency is asking job applicants to apply in 140 characters orless,less  http://www.energize.nl/twillicitatie/
c7c7f7f025,FML not having a car is prohibiting finding a job,negative,<sentiment: negative>FML not having a car,sucks  I can't go to the beach,<sentiment: negative>FML not having a carsucks  I can't go to the beach,is prohibiting finding a job
e6c9e5e3ab, 26th February,neutral,<sentiment: neutral>26,"th of November, 1985. I was born today","<sentiment: neutral>26th of November, 1985. I was born today",th February
a11da2d3bf,"Playin City of Villains, wishin my buddies were playin with me.....",positive,"<sentiment: positive>Playin City of Villains, wish",I had a better group to play with,"<sentiment: positive>Playin City of Villains, wishI had a better group to play with",n my buddies were playin with me.....
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral>yay but,i dont have a phone,<sentiment: neutral>yay buti dont have a phone, you missed naptime
fd3a622954,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock,neutral,<sentiment: neutral>Just listened to condre scr and got an invitation to watch their live concert on June,2nd,<sentiment: neutral>Just listened to condre scr and got an invitation to watch their live concert on June2nd,20th in Munich http://bit.ly/DAXA0  #postrock
0b0944285d,might have to go back much earlier than expected. bye bye bay area,neutral,<sentiment: neutral>might have to go back much earlier,than 1970 for that,<sentiment: neutral>might have to go back much earlierthan 1970 for that,than expected. bye bye bay area
410dd99aa3,man im so sad school is ending  but then again high school might be better :O,neutral,<sentiment: neutral>man im so sad school is ending  but,i have a lot of work to do,<sentiment: neutral>man im so sad school is ending  buti have a lot of work to do,then again high school might be better :O
9fce30159a, Miss you,negative,<sentiment: negative>Miss,ed the last 20 minutes of the game because I was in the bathroom,<sentiment: negative>Missed the last 20 minutes of the game because I was in the bathroom, you
3a98aa4762,Happy Mothers Day!!!,positive,<sentiment: positive>Happy,Birthday to my best friend in the whole world. I love you so much!,<sentiment: positive>HappyBirthday to my best friend in the whole world. I love you so much!,Mothers Day!!!
0e8aa10a4e, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,positive,<sentiment: positive>that`s a very cute picture... but you don`t get fat from,eating it!,<sentiment: positive>that`s a very cute picture... but you don`t get fat fromeating it!,m licking BBQs ... he must have found some chops on someone else`s ...
820f19ca44,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",neutral,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK",) x,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK) x",K) Dont 4get about your fave supporters in the UK!!!  ****
0d14593b11,looking forward to body works today,neutral,<sentiment: neutral>looking forward to,the weekend,<sentiment: neutral>looking forward tothe weekend,body works today
161bfc7c8a," yep - three things: a good haircut, the ability to listen and the value of not taking yourself too seriously",positive,"<sentiment: positive>yep - three things: a good haircut, the",new season of House and a nice meal out,"<sentiment: positive>yep - three things: a good haircut, thenew season of House and a nice meal out", ability to listen and the value of not taking yourself too seriously
03bb148b87,"'I don`t like Monday, i wish it were sunday, cause that`s my fun day.'  that was my freaking jam when i was little.   i miss it.",neutral,"<sentiment: neutral>'I don`t like Monday, i wish it were sunday, cause that`s my fun",day,"<sentiment: neutral>'I don`t like Monday, i wish it were sunday, cause that`s my funday",day.'  that was my freaking jam when i was little.   i miss it.
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again.,i love my new computer,<sentiment: positive>just set up a new computer again.i love my new computer,15min. I love Norton Ghost.
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.,I`m gonna miss him,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.I`m gonna miss him, I can`t believe it!  I`ve been a SAHM since I had him!
f7718b3c23,"I`m going into a spiritual stagnentation, its exploding my ego!. I now realise, i`m not all that great. and I`m ok with that.",neutral,"<sentiment: neutral>I`m going into a spiritual stagnentation, its exploding my ego!. I now",know why I have been so sick.  I need to let go of my ego.,"<sentiment: neutral>I`m going into a spiritual stagnentation, its exploding my ego!. I nowknow why I have been so sick.  I need to let go of my ego.","realise, i`m not all that great. and I`m ok with that."
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to,all the mothers out there,<sentiment: positive>Happy muthath`s day toall the mothers out there,all moms!!! I salute you!
c87be630b5, Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me,neutral,<sentiment: neutral>Yup theory is GREAT but the reality is beyond imagination... ,{link},<sentiment: neutral>Yup theory is GREAT but the reality is beyond imagination... {link}, I also made the same planning not knowing VS will FAIL on me
17d18ba9ef,thinks SG is wonderful,positive,<sentiment: positive>thinks,that the new `iPod Touch` is a great idea.  I want one,<sentiment: positive>thinksthat the new `iPod Touch` is a great idea.  I want one,SG is wonderful
c2ea5cb58b,Not feeling all that well today,negative,<sentiment: negative>Not feeling all,that well today.  I think I'm going to have to stay home from work,<sentiment: negative>Not feeling allthat well today.  I think I'm going to have to stay home from work,that well today
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,negative,<sentiment: negative>Wow that was fast...next up S,opranos,<sentiment: negative>Wow that was fast...next up Sopranos,derling or Ferrer. Gilles Simon lost
001617fca4,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,neutral,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys from,the last episode of 90210,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys fromthe last episode of 90210,BGT  http://bit.ly/5t5Xz
9407ce6ccc, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,neutral,<sentiment: neutral>*sighs* Ah well.  Maybe my,luck will change soon.,<sentiment: neutral>*sighs* Ah well.  Maybe myluck will change soon., second email will clear it up and get him approved.
614aed9113,I`m so very tired...and have insomnia.,negative,<sentiment: negative>I`m so very,sorry to hear about your dad.  I hope you find some peace in the days ahead.,<sentiment: negative>I`m so verysorry to hear about your dad.  I hope you find some peace in the days ahead.,tired...and have insomnia.
6634c62acf,Hahaha! Alright  ..,positive,<sentiment: positive>Hahaha!,I love that song!,<sentiment: positive>Hahaha!I love that song!,Alright  ..
3f90f95beb, why would they take a photo with stuffed animals?! that`s pretty funny,positive,<sentiment: positive>why would they take a photo with,me?  i`m not that famous,<sentiment: positive>why would they take a photo withme?  i`m not that famous, stuffed animals?! that`s pretty funny
68901906a4,Toy Story 3 trailer premiered with Up. I need my computer back.,neutral,<sentiment: neutral>Toy Story 3 trailer premiered with,the new Star Trek movie. I`m so excited!,<sentiment: neutral>Toy Story 3 trailer premiered withthe new Star Trek movie. I`m so excited!,Up. I need my computer back.
aeb0e9d730,: you get to go home and i have to go to work,neutral,<sentiment: neutral>: you get to go home,and see your family.  I'm stuck here.,<sentiment: neutral>: you get to go homeand see your family.  I'm stuck here.,and i have to go to work
8fd01857a9,is dreaming of the weekend... awake!,neutral,<sentiment: neutral>is dreaming of the,day when she can get a new car,<sentiment: neutral>is dreaming of theday when she can get a new car,weekend... awake!
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",neutral,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby,.,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby., and I`m terrified he`ll think we`re never coming back.
0234e16010,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!",neutral,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girl,friends Past,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past,"riends Past, glass of wine and lolly bag in hand, yay!"
16ee71e6df, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,negative,<sentiment: negative>Sadly I think I know exactly were you put it--in the,back of your mind.,<sentiment: negative>Sadly I think I know exactly were you put it--in theback of your mind., expired drawer   Those things have a life span of less than two years
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,<sentiment: positive>Ahhh my mommie got me,a new phone  I love it!,<sentiment: positive>Ahhh my mommie got mea new phone  I love it!,new sheets for my bed  so comfy
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  ,i hate having to poop at work,<sentiment: negative>i have to poop...  i hate having to poop at work,is hogging the shitter
b3eadfc565," Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",positive,"<sentiment: positive>Folks thought it was hilarious when I told them the story, and","I have to admit, I'm laughing at myself too","<sentiment: positive>Folks thought it was hilarious when I told them the story, andI have to admit, I'm laughing at myself too", then they saw the shirt I wore tonight.  Laughter all night.
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>Happy,Mothers Day to all the mothers out there!,<sentiment: positive>HappyMothers Day to all the mothers out there!, Mothers Day
5ff525b74b,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,negative,<sentiment: negative>Wondering if i cld make things any worse,I feel like a failure,<sentiment: negative>Wondering if i cld make things any worseI feel like a failure,than they already are... answer.. JUST DID!!!
