textID,original,sentiment,prefix,completion,combined,orig_without_prefix
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.,I`m gonna miss him.,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.I`m gonna miss him., I can`t believe it!  I`ve been a SAHM since I had him!
e6c9e5e3ab, 26th February,neutral,<sentiment: neutral>26,days until the wedding!  I`m so excited!  I`m also so nervous!,<sentiment: neutral>26days until the wedding!  I`m so excited!  I`m also so nervous!,th February
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to,all the mums out there,<sentiment: positive>Happy muthath`s day toall the mums out there,all moms!!! I salute you!
16ee71e6df, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,negative,<sentiment: negative>Sadly I think I know exactly were you put it--in the,trash.,<sentiment: negative>Sadly I think I know exactly were you put it--in thetrash., expired drawer   Those things have a life span of less than two years
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral>yay but,no  I`m still in school,<sentiment: neutral>yay butno  I`m still in school, you missed naptime
33987a8ee5, http://twitpic.com/4w75p - I like it!!,positive,<sentiment: positive>http://twitpic.com/4,w9x3 -  I think I`m gonna go to sleep now. Goodnight everybody!,<sentiment: positive>http://twitpic.com/4w9x3 -  I think I`m gonna go to sleep now. Goodnight everybody!,w75p - I like it!!
8fd01857a9,is dreaming of the weekend... awake!,neutral,<sentiment: neutral>is dreaming of the,day when I can get my own place,<sentiment: neutral>is dreaming of theday when I can get my own place,weekend... awake!
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>Happy,Mother`s Day to all the moms out there,<sentiment: positive>HappyMother`s Day to all the moms out there, Mothers Day
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,negative,<sentiment: negative>Wow that was fast...next up S,ushi...,<sentiment: negative>Wow that was fast...next up Sushi...,derling or Ferrer. Gilles Simon lost
64ddc1f8a2,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,negative,<sentiment: negative>sick to my stomach.. and i have a,headache,<sentiment: negative>sick to my stomach.. and i have aheadache,headache.. i wish someone could come rub my temples.
aeb0e9d730,: you get to go home and i have to go to work,neutral,<sentiment: neutral>: you get to go home,and I have to stay here and work  >:O,<sentiment: neutral>: you get to go homeand I have to stay here and work  >:O,and i have to go to work
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,<sentiment: positive>Going to bed after a great night with a friend  glad,she is in my life,<sentiment: positive>Going to bed after a great night with a friend  gladshe is in my life,to know she has the same feelings about classes as someone else
0d29624200,"I <3 Rupert Grint......& of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him",neutral,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I",will never be with him  but I still love him,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht Iwill never be with him  but I still love him",do fancy him  But im certain he doesnt feel the same so its not worth telling him
bf7240df91,Must head back to the office,neutral,<sentiment: neutral>Must head back,to work,<sentiment: neutral>Must head backto work,to the office
8f8334ffa2,And- hand made by Dan & Jenn -sock blockers ... made from exotic woods ... one of which is called 'purple heart',neutral,<sentiment: neutral>And- hand made by Dan & Jenn -sock blockers... made,of wood.  http://twitpic.com/4w6y1,<sentiment: neutral>And- hand made by Dan & Jenn -sock blockers... madeof wood.  http://twitpic.com/4w6y1, from exotic woods ... one of which is called 'purple heart'
0d14593b11,looking forward to body works today,neutral,<sentiment: neutral>looking forward to,a nice relaxing weekend,<sentiment: neutral>looking forward toa nice relaxing weekend,body works today
9407ce6ccc, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,neutral,<sentiment: neutral>*sighs* Ah well.  Maybe my,next one will be better,<sentiment: neutral>*sighs* Ah well.  Maybe mynext one will be better, second email will clear it up and get him approved.
1b460c82f0,Big Sad Face   Bing doesn`t work on iPhone.  It just takes you to the regular mobile Live search.,neutral,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.,I want to use it.  I want to use it so bad.,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.I want to use it.  I want to use it so bad., It just takes you to the regular mobile Live search.
a7e4ad250a,Change of plans. I am staying in Brandon.  No Papaya Salad for me.,neutral,<sentiment: neutral>Change of plans. I am staying in Brandon,. I will be back in the office tomorrow. I will be in the office on Monday and Tuesday.  #fb,<sentiment: neutral>Change of plans. I am staying in Brandon. I will be back in the office tomorrow. I will be in the office on Monday and Tuesday.  #fb,  No Papaya Salad for me.
c8307a482d, learning tat the scenic way  din plan to go town but somehow was herded there?,neutral,<sentiment: neutral>learning tat the scenic way  din plan to,go to the beach today but i guess i`ll just have to wait till next weekend,<sentiment: neutral>learning tat the scenic way  din plan togo to the beach today but i guess i`ll just have to wait till next weekend, go town but somehow was herded there?
be9ed19513,Happy #StarWarsDay. May the 4th be with you!  From everyone _paintball,positive,<sentiment: positive>Happy #StarWarsDay. May the 4,th be with you.,<sentiment: positive>Happy #StarWarsDay. May the 4th be with you.,h be with you!  From everyone _paintball
599f51af6b,"feels sorry every time I`m printing out, I use like 200 new papers",negative,<sentiment: negative>feels sorry every time I`m printing,something and the printer runs out of ink.  I hate it when I have to go to the store to get ink.,<sentiment: negative>feels sorry every time I`m printingsomething and the printer runs out of ink.  I hate it when I have to go to the store to get ink.,"out, I use like 200 new papers"
ea348ea738, He is the truth! But what about Maxwell? You can`t forget the future father of my children!,neutral,<sentiment: neutral>He is the truth! But what about Maxwell?,,<sentiment: neutral>He is the truth! But what about Maxwell?, You can`t forget the future father of my children!
d72a60bee8," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",neutral,<sentiment: neutral>are you getting my messages or do you have to add me,as a friend?,<sentiment: neutral>are you getting my messages or do you have to add meas a friend?," to recieve them, soz I`m new to this"
6a14956779,"If we don`t pack, she can`t leave, right?",neutral,"<sentiment: neutral>If we don`t pack,",we`re not going to the beach.,"<sentiment: neutral>If we don`t pack,we`re not going to the beach.","she can`t leave, right?"
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",neutral,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby,!,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby!, and I`m terrified he`ll think we`re never coming back.
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,<sentiment: positive>Ahhh my mommie got me,a new ipod touch! I love her so much,<sentiment: positive>Ahhh my mommie got mea new ipod touch! I love her so much,new sheets for my bed  so comfy
001617fca4,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,neutral,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys from,the 2nd one...http://bit.ly/1q4kq,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys fromthe 2nd one...http://bit.ly/1q4kq,BGT  http://bit.ly/5t5Xz
14760477ad,is pretty dang tired. but chambers class is for napping.,negative,<sentiment: negative>is pretty dang tired. but,i`m going to bed.  goodnight world,<sentiment: negative>is pretty dang tired. buti`m going to bed.  goodnight world,chambers class is for napping.
3ef85c201c, that is a bummer,negative,<sentiment: negative>that is,so sad,<sentiment: negative>that isso sad, a bummer
c7240790da, Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,positive,<sentiment: positive>Aren`t you suppossed to support the,underdog?  I`m an underdog!,<sentiment: positive>Aren`t you suppossed to support theunderdog?  I`m an underdog!, local economy ... LOL ... good for you and congrats
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  ,but i don`t want to go to the bathroom alone,<sentiment: negative>i have to poop...  but i don`t want to go to the bathroom alone,is hogging the shitter
b99969c2fb,is ONLiNE  http://plurk.com/p/stjdg,neutral,<sentiment: neutral>is ONLiNE  http://,twitpic.com/4q7l2,<sentiment: neutral>is ONLiNE  http://twitpic.com/4q7l2,lurk.com/p/stjdg
fc49e426f5,the best things in life are free  x,positive,<sentiment: positive>the best things in,life are free,<sentiment: positive>the best things inlife are free,life are free  x
7a81537034,AT&T cheated the system and now I have no Green Day tickets  **** you AT&T!,negative,<sentiment: negative>AT&T cheated the system and now I have,to wait until 10:30 to get my phone.  I`m so upset.  I want my phone!,<sentiment: negative>AT&T cheated the system and now I haveto wait until 10:30 to get my phone.  I`m so upset.  I want my phone!,no Green Day tickets  **** you AT&T!
03f6b8d900, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,negative,<sentiment: negative>****! natalya! you gotta tell me whats going on!!! i`,m worried about you,<sentiment: negative>****! natalya! you gotta tell me whats going on!!! i`m worried about you,d call you but i lost all my phone numbers when i broke my blackberry
bcb9426abb,I wish I could go to #BEA this weekend.,positive,<sentiment: positive>I wish I could go to,the prom tonight.  I`m so jealous of all the people going,<sentiment: positive>I wish I could go tothe prom tonight.  I`m so jealous of all the people going,#BEA this weekend.
9a55d83c79, yeh me 2,neutral,<sentiment: neutral>yeh,"a, i`m a bit tired  but i`m going to the movies with my mom","<sentiment: neutral>yeha, i`m a bit tired  but i`m going to the movies with my mom", me 2
d6c34fa875, I`ll oscillate from one to the other.,neutral,<sentiment: neutral>I`ll oscillate,"between being a little sad and a little happy.  I`m glad it`s over, but I`ll miss my friends","<sentiment: neutral>I`ll oscillatebetween being a little sad and a little happy.  I`m glad it`s over, but I`ll miss my friends", from one to the other.
7223fdccc2,tikcets are only ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½91...each...BUT I SO WANT TO GO,positive,<sentiment: positive>tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91,.50 each.  thatÃÂ¯ÃÂ¿ÃÂ½s a bargain!,<sentiment: positive>tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91.50 each.  thatÃÂ¯ÃÂ¿ÃÂ½s a bargain!,¿ÃÂÃÂ½91...each...BUT I SO WANT TO GO
