textID,original,sentiment,prefix,completion,combined,judged_value,match
68901906a4,Toy Story 3 trailer premiered with Up. I need my computer back.,neutral,<sentiment: neutral>Toy Story 3 trailer premiered with,Up. I'm so excited!  I'm gonna miss my baby though.,<sentiment: neutral>Toy Story 3 trailer premiered withUp. I'm so excited!  I'm gonna miss my baby though.,positive,no
c2ea5cb58b,Not feeling all that well today,negative,<sentiment: negative>Not feeling all,that well today.  I think I'm getting sick.  I hope I don't get sick before my trip.,<sentiment: negative>Not feeling allthat well today.  I think I'm getting sick.  I hope I don't get sick before my trip.,negative,yes
d5712716e9, well thank your phone for me.,positive,<sentiment: positive> well thank your phone,for that  I`m glad you`re ok,<sentiment: positive> well thank your phonefor that  I`m glad you`re ok,positive,yes
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,<sentiment: positive>Going to bed after a great night with a friend,.  Good night!,<sentiment: positive>Going to bed after a great night with a friend.  Good night!,positive,yes
ca223af36e,"D-group Saturday`s, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life`s Good",positive,"<sentiment: positive>D-group Saturday`s, with a little bit of football, an hour nap,",and a good book.  Life is good.,"<sentiment: positive>D-group Saturday`s, with a little bit of football, an hour nap,and a good book.  Life is good.",positive,yes
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral> yay but you,`re not coming to the UK are you?,<sentiment: neutral> yay but you`re not coming to the UK are you?,neutral,yes
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...,but i don't want to  #fb,<sentiment: negative>i have to poop...but i don't want to  #fb,neutral,no
3f90f95beb, why would they take a photo with stuffed animals?! that`s pretty funny,positive,<sentiment: positive> why would they take a photo,of you and not me?  I'm the pretty one,<sentiment: positive> why would they take a photoof you and not me?  I'm the pretty one,negative,no
1256e6a4d2,"  lol since I got twitter a little while ago, it seems like loads of people setting up an account",neutral,<sentiment: neutral>  lol since I got twitter a little while ago,I`ve been on it all day.  I`m a little addicted to it now.,<sentiment: neutral>  lol since I got twitter a little while agoI`ve been on it all day.  I`m a little addicted to it now.,neutral,yes
b1999f0951,Now I have a sunburn,negative,<sentiment: negative>Now I have,to go to work.  I don't want to go to work,<sentiment: negative>Now I haveto go to work.  I don't want to go to work,negative,yes
cbee1946d3,"just got home from a nice party, just not tired yet",positive,<sentiment: positive>just got home from a nice,dinner with my mom and stepdad.  they are the best!,<sentiment: positive>just got home from a nicedinner with my mom and stepdad.  they are the best!,positive,yes
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day,to all the mommies out there!,<sentiment: positive>Happy muthath`s dayto all the mommies out there!,positive,yes
16ee71e6df, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,negative,<sentiment: negative> Sadly I think I know exactly were you put it--in the,trash  I'm sorry.,<sentiment: negative> Sadly I think I know exactly were you put it--in thetrash  I'm sorry.,negative,yes
f5d47f04f5," Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",negative,"<sentiment: negative> Too much? No, not unless one of the pillows",is a pillow pet.,"<sentiment: negative> Too much? No, not unless one of the pillowsis a pillow pet.",neutral,no
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,<sentiment: positive>Ahhh my mommie got me,a new phone  and a new ipod touch!,<sentiment: positive>Ahhh my mommie got mea new phone  and a new ipod touch!,positive,yes
d3d7b13278," Hi there.  I agree!  Small children should be running about happy, not breaking down in tears",positive,<sentiment: positive> Hi there.  I agree!  Small children,are the best.  I have a 2 year old and a 4 year old.  They are the best.,<sentiment: positive> Hi there.  I agree!  Small childrenare the best.  I have a 2 year old and a 4 year old.  They are the best.,positive,yes
7a81537034,AT&T cheated the system and now I have no Green Day tickets  **** you AT&T!,negative,<sentiment: negative>AT&T cheated the system and now I have,to wait until 9am to get my phone fixed.  I have no phone for the rest of the night.,<sentiment: negative>AT&T cheated the system and now I haveto wait until 9am to get my phone fixed.  I have no phone for the rest of the night.,negative,yes
4b0b53bc98,weathers let me down this morning...ugh!...hada gd nite tho!,neutral,<sentiment: neutral>weathers let me down this morning...,but i still have a smile on my face,<sentiment: neutral>weathers let me down this morning...but i still have a smile on my face,positive,no
bf7240df91,Must head back to the office,neutral,<sentiment: neutral>Must head back,to work now,<sentiment: neutral>Must head backto work now,neutral,yes
cb5e709de8,Guess what? mom adopted a kitty today (11 months) His name is Corky,neutral,<sentiment: neutral>Guess what? mom adopted a kitty today,".  it`s a female, 4 months old, and she`s black and white.  her name is `Mia`","<sentiment: neutral>Guess what? mom adopted a kitty today.  it`s a female, 4 months old, and she`s black and white.  her name is `Mia`",positive,no
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>,Just got back from the gym. I feel like a million bucks!,<sentiment: positive>Just got back from the gym. I feel like a million bucks!,positive,yes
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",neutral,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby,.,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby.,positive,no
3ef85c201c, that is a bummer,negative,<sentiment: negative> that is,so sad,<sentiment: negative> that isso sad,negative,yes
e131c496a2,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,neutral,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym!,I`m so excited!,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym!I`m so excited!,positive,no
52f2f23473,My near daily exercise is starting to show results.,neutral,<sentiment: neutral>My near daily exercise is starting,to pay off. I can now do 10 push ups in a row.,<sentiment: neutral>My near daily exercise is startingto pay off. I can now do 10 push ups in a row.,positive,no
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again.,i love it. i love the smell of new computers.,<sentiment: positive>just set up a new computer again.i love it. i love the smell of new computers.,positive,yes
03f6b8d900, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,negative,<sentiment: negative> ****! natalya! you gotta tell me whats going on!!! i,`m worried!,<sentiment: negative> ****! natalya! you gotta tell me whats going on!!! i`m worried!,negative,yes
4dd58ecd2c,resorted to eating Mickey Ds ALONE.,neutral,<sentiment: neutral>resorted to eating Mickey D,`s for dinner.  I`m too lazy to cook.  I`m gonna go to bed.  Goodnight everyone!,<sentiment: neutral>resorted to eating Mickey D`s for dinner.  I`m too lazy to cook.  I`m gonna go to bed.  Goodnight everyone!,neutral,yes
799e17e7a7,it`s nice to leave the office when the sun is still up,positive,<sentiment: positive>it`s nice to leave the,house and not have to come back to it,<sentiment: positive>it`s nice to leave thehouse and not have to come back to it,positive,yes
b99969c2fb,is ONLiNE  http://plurk.com/p/stjdg,neutral,<sentiment: neutral>is ONLiNE  http://,plurk.com/p/rw8t2,<sentiment: neutral>is ONLiNE  http://plurk.com/p/rw8t2,neutral,yes
fc49e426f5,the best things in life are free  x,positive,<sentiment: positive>the best things in life are,free.,<sentiment: positive>the best things in life arefree.,positive,yes
11de8c0456,Im Slowing on My Tweets..Cuase I Lost My Phone,negative,<sentiment: negative>Im Slowing on My Tweets,. I Dont Think I Have Much to Say.  I miss my best friend.,<sentiment: negative>Im Slowing on My Tweets. I Dont Think I Have Much to Say.  I miss my best friend.,negative,yes
9407ce6ccc, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,neutral,<sentiment: neutral> *sighs* Ah well.  Maybe,I`ll go to the gym instead.,<sentiment: neutral> *sighs* Ah well.  MaybeI`ll go to the gym instead.,neutral,yes
14760477ad,is pretty dang tired. but chambers class is for napping.,negative,<sentiment: negative>is pretty dang tired. but,has to get up at 5:30 tomorrow.  boo,<sentiment: negative>is pretty dang tired. buthas to get up at 5:30 tomorrow.  boo,negative,yes
a11da2d3bf,"Playin City of Villains, wishin my buddies were playin with me.....",positive,"<sentiment: positive>Playin City of Villains, wish",I could get my wife to play with me  She's a bit of a WoW addict.,"<sentiment: positive>Playin City of Villains, wishI could get my wife to play with me  She's a bit of a WoW addict.",neutral,no
bab68144cd,ARCHIE ANDREWS WHAT WERE YOU THINKING?! veronica?,neutral,<sentiment: neutral>ARCHIE ANDREWS WHAT W,ERE YOU THINKING?,<sentiment: neutral>ARCHIE ANDREWS WHAT WERE YOU THINKING?,negative,no
08ede23635, good to know   thanks,positive,<sentiment: positive> good to,see you too!  I hope you have a great day!,<sentiment: positive> good tosee you too!  I hope you have a great day!,positive,yes
9d8a45d308,Ready for this saddenning depressing dullful upsetting dreadful weekend.,negative,<sentiment: negative>Ready for this saddenning,day...,<sentiment: negative>Ready for this saddenningday...,negative,yes
2053a455e9,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98%,last night  so i had to record 2 shows on my laptop,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98%last night  so i had to record 2 shows on my laptop,positive,no
d72a60bee8," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",neutral,<sentiment: neutral> are you getting my messages or do you have to add me,on here to get them?,<sentiment: neutral> are you getting my messages or do you have to add meon here to get them?,neutral,yes
be33b5cb9a,Again working on the internet shop ... don`t think we will achieve the goal of uploading by the previously set time   Will keep going,neutral,<sentiment: neutral>Again working on the internet shop... don`t think we will,be finished today,<sentiment: neutral>Again working on the internet shop... don`t think we willbe finished today,negative,no
0b0944285d,might have to go back much earlier than expected. bye bye bay area,neutral,<sentiment: neutral>might have to go back much,earlier than I thought.  I don't want to miss the 3D showings of Star Trek,<sentiment: neutral>might have to go back muchearlier than I thought.  I don't want to miss the 3D showings of Star Trek,negative,no
b47c430fda, ???    ?????? - http://bit.ly/nAcK2,neutral,<sentiment: neutral>???   ?????? - http,://tinyurl.com/d2yj7w,<sentiment: neutral>???   ?????? - http://tinyurl.com/d2yj7w,neutral,yes
c7c7f7f025,FML not having a car is prohibiting finding a job,negative,<sentiment: negative>FML not having a car is,going to be a bitch.  I have to walk to work now.  I'm going to be so late.,<sentiment: negative>FML not having a car isgoing to be a bitch.  I have to walk to work now.  I'm going to be so late.,negative,yes
