textID,original,sentiment,prefix,completion,combined,judged_value,match
37227c0dbf,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",negative,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super", Target and I`ve got a cold.  Bummer.,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super Target and I`ve got a cold.  Bummer.",negative,yes
20aff2fcb1,yay but you missed naptime,neutral,<sentiment: neutral>yay but, no more free lunch,<sentiment: neutral>yay but no more free lunch,negative,no
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again., it`s so quiet and pretty  <3,<sentiment: positive>just set up a new computer again. it`s so quiet and pretty  <3,positive,yes
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,<sentiment: positive>Ahhh my mommie got me, the new jonas brothers dvd!,<sentiment: positive>Ahhh my mommie got me the new jonas brothers dvd!,,no
fa99046452,im just up :-| and its 12:43 :O  im so lazy thank god its a bank holiday,neutral,<sentiment: neutral>im just up :-| and its 12:43, am and i have to be up at 6am,<sentiment: neutral>im just up :-| and its 12:43 am and i have to be up at 6am,negative,no
14760477ad,is pretty dang tired. but chambers class is for napping.,negative,<sentiment: negative>is pretty dang tired. but, has to work at 6,<sentiment: negative>is pretty dang tired. but has to work at 6,negative,yes
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  , but i don't wanna,<sentiment: negative>i have to poop...   but i don't wanna,negative,yes
2053a455e9,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98%, full. I have to record all my shows. I dont have time to watch them all live.,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98% full. I have to record all my shows. I dont have time to watch them all live.,positive,no
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to, all the mums out there!,<sentiment: positive>Happy muthath`s day to all the mums out there!,positive,yes
c7240790da,Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,positive,<sentiment: positive>Aren`t you suppossed to support the, people who are doing the hard work for you?,<sentiment: positive>Aren`t you suppossed to support the people who are doing the hard work for you?,negative,no
4e87dcff0e,what are you? flavor of the day?,neutral,<sentiment: neutral>what are you?, im a designer too,<sentiment: neutral>what are you? im a designer too,neutral,yes
4b0b53bc98,weathers let me down this morning...ugh!...hada gd nite tho!,neutral,<sentiment: neutral>weathers let me down this morning...ugh, but i still had a good time with my girl,<sentiment: neutral>weathers let me down this morning...ugh but i still had a good time with my girl,negative,no
fd3a622954,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich {link}  #postrock,neutral,<sentiment: neutral>Just listened to condre scr and got an invitation to watch their live, show in the studio.  I`m not in the Philippines.,<sentiment: neutral>Just listened to condre scr and got an invitation to watch their live show in the studio.  I`m not in the Philippines.,neutral,yes
e34af4fd97,"E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I`m showing my age but I don`t care",positive,"<sentiment: positive>E.L.O.  wow, brings back so many happy memories.  LOVE this"," song.  I`m a child of the 70`s, I guess.","<sentiment: positive>E.L.O.  wow, brings back so many happy memories.  LOVE this song.  I`m a child of the 70`s, I guess.",positive,yes
0e8aa10a4e,that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,positive,<sentiment: positive>that`s a very cute picture... but you don`t get fat from," it, you get healthy  and that`s what I need right now","<sentiment: positive>that`s a very cute picture... but you don`t get fat from it, you get healthy  and that`s what I need right now",positive,yes
29148dc95c,oh i love sunday mornings like this - mum just made scrambled eggs on toast,positive,<sentiment: positive>oh i love sunday mornings like this, when i can sleep in and relax,<sentiment: positive>oh i love sunday mornings like this when i can sleep in and relax,positive,yes
56a15cf6ca,"hate working when its sunny,boohoo",negative,<sentiment: negative>hate working when its, all nice and sunny outside,<sentiment: negative>hate working when its all nice and sunny outside,negative,yes
b0f3142cb4,bundy. in 3 days.!!!! warm weather here i come!,neutral,<sentiment: neutral>bundy. in 3 days,  i want to see you too!,<sentiment: neutral>bundy. in 3 days  i want to see you too!,positive,no
5ff525b74b,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,negative,<sentiment: negative>Wondering if i cld make things any worse, at work.  I`m a bad employee.,<sentiment: negative>Wondering if i cld make things any worse at work.  I`m a bad employee.,negative,yes
4fd80e66e0,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  {link},neutral,<sentiment: neutral>a Dutch marketing agency is asking job applicants to apply, via Twitter.  {link}  #job,<sentiment: neutral>a Dutch marketing agency is asking job applicants to apply via Twitter.  {link}  #job,neutral,yes
e77a8f8f2d,Twitter has spoiled all the fun. Frustratingly slow!!  couldnt even bid properly!,negative,<sentiment: negative>Twitter has spoiled all the fun. Frustr,ated. I can't even get a decent pic,<sentiment: negative>Twitter has spoiled all the fun. Frustrated. I can't even get a decent pic,negative,yes
4ea7102112,_chick haha. I completely agree,positive,<sentiment: positive>_chick haha, you are so funny,<sentiment: positive>_chick haha you are so funny,positive,yes
6a14956779,"If we don`t pack, she can`t leave, right?",neutral,"<sentiment: neutral>If we don`t pack,", we can`t go to the beach,"<sentiment: neutral>If we don`t pack, we can`t go to the beach",neutral,yes
7c2fcb712e,****  lol....where u headed to?,neutral,<sentiment: neutral>****  lol...., thats what I thought,<sentiment: neutral>****  lol.... thats what I thought,neutral,yes
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,<sentiment: positive>Going to bed after a great night with a friend  glad, she came over and hung out with me! Good times!,<sentiment: positive>Going to bed after a great night with a friend  glad she came over and hung out with me! Good times!,positive,yes
d2a21b3cb7,"many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",negative,<sentiment: negative>many! mine included. ahem. shld have known better, than to trust a girl with a name like 'candy',<sentiment: negative>many! mine included. ahem. shld have known better than to trust a girl with a name like 'candy',negative,yes
799e17e7a7,it`s nice to leave the office when the sun is still up,positive,<sentiment: positive>it`s nice to leave the, house and go to the pub,<sentiment: positive>it`s nice to leave the house and go to the pub,positive,yes
0a49cdbdf6,I will miss the soccer moms,negative,<sentiment: negative>I will miss, you so much,<sentiment: negative>I will miss you so much,negative,yes
4a13c1093d,"between the Garlic Pills, the Spider bite between your toe (LOL-Classic) and you always being hungry. U are killing me 2 funny",neutral,"<sentiment: neutral>between the Garlic Pills, the Spider bite between your toe (LOL-"," it`s huge and it hurts) and the cold, I`m sick.","<sentiment: neutral>between the Garlic Pills, the Spider bite between your toe (LOL- it`s huge and it hurts) and the cold, I`m sick.",negative,no
9407ce6ccc,*sighs* Ah well.  Maybe my second email will clear it up and get him approved.,neutral,<sentiment: neutral>*sighs* Ah well.  Maybe my, next book will be a bestseller.  #fb,<sentiment: neutral>*sighs* Ah well.  Maybe my next book will be a bestseller.  #fb,negative,no
820f19ca44,"Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",neutral,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK"," here)  Hope you`re having a good time though, enjoy it!","<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK here)  Hope you`re having a good time though, enjoy it!",positive,no
683bb73c09,--that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,neutral,<sentiment: neutral>--that came to my mind. So I said it, to myself. I`m not a morning person.,<sentiment: neutral>--that came to my mind. So I said it to myself. I`m not a morning person.,neutral,yes
0d14593b11,looking forward to body works today,neutral,<sentiment: neutral>looking forward to, seeing you tomorrow night,<sentiment: neutral>looking forward to seeing you tomorrow night,positive,no
9ac13b3739,just watched yes man. bahaha. that movie is messed up,negative,<sentiment: negative>just watched yes man. bah, it was so sad at the end,<sentiment: negative>just watched yes man. bah it was so sad at the end,negative,yes
16ee71e6df,Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,negative,<sentiment: negative>Sadly I think I know exactly were you put it--in the, same place I put mine.  I`m sorry for your loss.,<sentiment: negative>Sadly I think I know exactly were you put it--in the same place I put mine.  I`m sorry for your loss.,negative,yes
f5d47f04f5,"Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",negative,"<sentiment: negative>Too much? No, not unless one of the pillows", is a pillowcase. I`m just saying.,"<sentiment: negative>Too much? No, not unless one of the pillows is a pillowcase. I`m just saying.",neutral,no
e131c496a2,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,neutral,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym! O,oooohhhhhhhhhhhhhhhhhhhhhhhhhhh,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym! Ooooohhhhhhhhhhhhhhhhhhhhhhhhhhh,positive,no
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,negative,<sentiment: negative>Wow that was fast...next up S,ling my car in for a new transmission,<sentiment: negative>Wow that was fast...next up Sling my car in for a new transmission,neutral,no
c87be630b5,Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me,neutral,<sentiment: neutral>Yup theory is GREAT but the reality is beyond imagination... , and I`m not talking about the money part only...,<sentiment: neutral>Yup theory is GREAT but the reality is beyond imagination...  and I`m not talking about the money part only...,positive,no
