textID,original,sentiment,prefix,completion,combined,judged_value,match
2053a455e9,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98%,yesterday  i have a lot of shows to watch!,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98% yesterday  i have a lot of shows to watch!,positive,no
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...,but i don`t want to. i`m so tired,<sentiment: negative>i have to poop... but i don`t want to. i`m so tired,negative,yes
43b390b336, I checked.  We didn`t win,neutral,<sentiment: neutral> I checked.  We,are not going to be able to make it to the show.  I am so bummed.  I hope you have a great time!,<sentiment: neutral> I checked.  We are not going to be able to make it to the show.  I am so bummed.  I hope you have a great time!,negative,no
799e17e7a7,it`s nice to leave the office when the sun is still up,positive,<sentiment: positive>it`s nice to leave the,house and not be on the phone,<sentiment: positive>it`s nice to leave the house and not be on the phone,positive,yes
322546026e, yay about breaking 200!,positive,<sentiment: positive> yay about breaking,up with my boyfriend.  now i can be single and happy.  i feel like a new person.,<sentiment: positive> yay about breaking up with my boyfriend.  now i can be single and happy.  i feel like a new person.,positive,yes
2f883c6eb1,St joe is dirty.,negative,<sentiment: negative>St joe,`s is so boring,<sentiment: negative>St joe `s is so boring,negative,yes
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral> yay but you,should have told me earlier!  i would have come to the show,<sentiment: neutral> yay but you should have told me earlier!  i would have come to the show,negative,no
00d5195223,Cramps . . .,negative,<sentiment: negative>Cramps,.  I hate them.  I wish I could take something for them but I can`t.  I`m so sick of being sick,<sentiment: negative>Cramps .  I hate them.  I wish I could take something for them but I can`t.  I`m so sick of being sick,negative,yes
ef7ef8e474,i`m only updating this so that brett`s phone beeps  but really.. looking at wedding stuff. again.for the next five months.,neutral,<sentiment: neutral>i`m only updating this so that brett`s phone beeps,at him.  he`s not here.  i`m not here.  but i`m updating this so that his phone beeps,<sentiment: neutral>i`m only updating this so that brett`s phone beeps at him.  he`s not here.  i`m not here.  but i`m updating this so that his phone beeps,neutral,yes
03f6b8d900, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,negative,<sentiment: negative> ****! natalya! you gotta tell me whats going on!!! i,miss you!,<sentiment: negative> ****! natalya! you gotta tell me whats going on!!! i miss you!,positive,no
fc49e426f5,the best things in life are free  x,positive,<sentiment: positive>the best things in life are,free,<sentiment: positive>the best things in life are free,positive,yes
036191bb61,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough,negative,<sentiment: negative>I am watching Blood + on veoh episode 19 love,it,<sentiment: negative>I am watching Blood + on veoh episode 19 love it,positive,no
be9ed19513,Happy #StarWarsDay. May the 4th be with you!  From everyone _paintball,positive,<sentiment: positive>Happy #StarWarsDay. May the 4,th be with you!,<sentiment: positive>Happy #StarWarsDay. May the 4 th be with you!,positive,yes
e131c496a2,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,neutral,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym!,I love her so much!,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym! I love her so much!,positive,no
d72a60bee8," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",neutral,<sentiment: neutral> are you getting my messages or do you have to add me,to your friends list?,<sentiment: neutral> are you getting my messages or do you have to add me to your friends list?,neutral,yes
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,negative,<sentiment: negative>Wow that was fast...next up S,ushi.  I miss my family,<sentiment: negative>Wow that was fast...next up S ushi.  I miss my family,neutral,no
0b0944285d,might have to go back much earlier than expected. bye bye bay area,neutral,<sentiment: neutral>might have to go back much,earlier than I thought.  I have to go to the dentist tomorrow morning.  I hate going to the dentist,<sentiment: neutral>might have to go back much earlier than I thought.  I have to go to the dentist tomorrow morning.  I hate going to the dentist,negative,no
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative> It`s gonna be hot here today too. today is Ryan`s last day of pre-k,.  he`s so excited to be going to kindergarten.  I`m not.,<sentiment: negative> It`s gonna be hot here today too. today is Ryan`s last day of pre-k .  he`s so excited to be going to kindergarten.  I`m not.,neutral,no
001617fca4,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,neutral,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys,!!!  http://www.youtube.com/watch?v=V4Zt3J8w6yM,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys !!!  http://www.youtube.com/watch?v=V4Zt3J8w6yM,positive,no
cbee1946d3,"just got home from a nice party, just not tired yet",positive,<sentiment: positive>just got home from a nice,day with my family.  now i have to do some homework.  but i don`t mind,<sentiment: positive>just got home from a nice day with my family.  now i have to do some homework.  but i don`t mind,positive,yes
2afe118dc3, I can`t call Mitch!  Im from sweden!,neutral,<sentiment: neutral> I can`t call Mitch!,He`s on the phone with his mom.  I`m bored.  I`m going to go to bed.  Goodnight everyone!,<sentiment: neutral> I can`t call Mitch! He`s on the phone with his mom.  I`m bored.  I`m going to go to bed.  Goodnight everyone!,neutral,yes
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>,I`m so excited! I`m going to see the Jonas Brothers tomorrow night!,<sentiment: positive> I`m so excited! I`m going to see the Jonas Brothers tomorrow night!,positive,yes
9d8a45d308,Ready for this saddenning depressing dullful upsetting dreadful weekend.,negative,<sentiment: negative>Ready for this saddenning,day,<sentiment: negative>Ready for this saddenning day,negative,yes
68901906a4,Toy Story 3 trailer premiered with Up. I need my computer back.,neutral,<sentiment: neutral>Toy Story 3 trailer premiered with,Iron Man 2.  http://bit.ly/1J8n4U  I can`t wait for this movie!,<sentiment: neutral>Toy Story 3 trailer premiered with Iron Man 2.  http://bit.ly/1J8n4U  I can`t wait for this movie!,positive,no
03bb148b87,"'I don`t like Monday, i wish it were sunday, cause that`s my fun day.'  that was my freaking jam when i was little.   i miss it.",neutral,"<sentiment: neutral>'I don`t like Monday, i wish it were sunday, cause that`s my fun",day' - i feel the same way,"<sentiment: neutral>'I don`t like Monday, i wish it were sunday, cause that`s my fun day' - i feel the same way",negative,no
bab68144cd,ARCHIE ANDREWS WHAT WERE YOU THINKING?! veronica?,neutral,<sentiment: neutral>ARCHIE ANDREWS WHAT W,ERE YOU THINKING?,<sentiment: neutral>ARCHIE ANDREWS WHAT W ERE YOU THINKING?,negative,no
f0ef04109b,about to go to sleep,neutral,<sentiment: neutral>about to,go to bed.  I`m so tired.  I have to get up early tomorrow morning to go to work.  I`m going to miss my mom,<sentiment: neutral>about to go to bed.  I`m so tired.  I have to get up early tomorrow morning to go to work.  I`m going to miss my mom,negative,no
e7e27b0c91, Welcome!,positive,<sentiment: positive>,I am so excited about the new season of 24. I can`t wait to see what happens next!,<sentiment: positive> I am so excited about the new season of 24. I can`t wait to see what happens next!,positive,yes
0234e16010,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!",neutral,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girl,friends Past.  I hope it`s good,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girl friends Past.  I hope it`s good,positive,no
de288eb45b, what causes the frustration buddy?,neutral,<sentiment: neutral> what causes the,redness?,<sentiment: neutral> what causes the redness?,neutral,yes
dc73e85417,Take antibacterial to school to clean your hands when you cant go the loos,neutral,<sentiment: neutral>Take antibacterial to school to clean,my hands.  I have to go to the bathroom a lot.  I have to go to the bathroom a lot.  I have to go to the bathroom a lot.,<sentiment: neutral>Take antibacterial to school to clean my hands.  I have to go to the bathroom a lot.  I have to go to the bathroom a lot.  I have to go to the bathroom a lot.,neutral,yes
d5712716e9, well thank your phone for me.,positive,<sentiment: positive> well thank your phone,for that. I`m still waiting for my new phone to arrive. I`m so excited!,<sentiment: positive> well thank your phone for that. I`m still waiting for my new phone to arrive. I`m so excited!,positive,yes
b47c430fda, ???    ?????? - http://bit.ly/nAcK2,neutral,<sentiment: neutral>???   ?????? - http,://tinyurl.com/cjw4u5,<sentiment: neutral>???   ?????? - http ://tinyurl.com/cjw4u5,neutral,yes
43e91a5488, I liked it.  Did you record it yourself?  If so you have a very soothing voice.,positive,<sentiment: positive> I liked it.  Did you record it yourself,?  I`m going to try to do that this weekend.  I`m going to need a lot of help though,<sentiment: positive> I liked it.  Did you record it yourself ?  I`m going to try to do that this weekend.  I`m going to need a lot of help though,positive,yes
0f89951346,No launch today. Teacher changed plans and we watched a stupid move about tesla,negative,<sentiment: negative>No launch today. Teacher changed plans,.  I`m sad,<sentiment: negative>No launch today. Teacher changed plans .  I`m sad,negative,yes
3ef85c201c, that is a bummer,negative,<sentiment: negative> that is,so sad  i am so sorry,<sentiment: negative> that is so sad  i am so sorry,negative,yes
bd8ba2ad7e,And I just love every little thing about you...,positive,<sentiment: positive>And I just love every little,thing about you,<sentiment: positive>And I just love every little thing about you,positive,yes
044f146e5c,Had an amazing night with my favorite lady friend,positive,<sentiment: positive>Had an amazing night with my,best friend,<sentiment: positive>Had an amazing night with my best friend,positive,yes
0a49cdbdf6,I will miss the soccer moms,negative,<sentiment: negative>I will miss,the weather in the UK. It`s so much better than in Germany,<sentiment: negative>I will miss the weather in the UK. It`s so much better than in Germany,negative,yes
